,Borough,Borough Latitude,Borough Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
241,North York,43.72589970000001,-79.340923,Japanese Canadian Cultural Centre,43.726429,-79.334971,Concert Hall
242,North York,43.72589970000001,-79.340923,Just Hockey Source For Sports,43.72709513128194,-79.34259061584578,Sporting Goods Shop
243,North York,43.72589970000001,-79.340923,The Beer Store,43.7269871,-79.3414943,Beer Store
244,North York,43.72589970000001,-79.340923,Genghis Khan Mongolian Grill,43.7269059862849,-79.34121626053623,Asian Restaurant
245,North York,43.72589970000001,-79.340923,Tim Hortons,43.72289725323043,-79.33911703526974,Coffee Shop
246,North York,43.72589970000001,-79.340923,Real Canadian Superstore,43.722704,-79.337508,Supermarket
247,North York,43.72589970000001,-79.340923,Asian Legend,43.7265905030894,-79.34218786843495,Dim Sum Restaurant
248,North York,43.72589970000001,-79.340923,GoodLife Fitness,43.722704,-79.337508,Gym
249,North York,43.72589970000001,-79.340923,Pho 88 發發餐廳,43.72664201962024,-79.3423446449432,Asian Restaurant
250,North York,43.72589970000001,-79.340923,The Beer Store,43.7227042,-79.3375083,Beer Store
251,North York,43.72589970000001,-79.340923,Congee Star 帝王名粥,43.72658622416194,-79.34183343111253,Chinese Restaurant
252,North York,43.72589970000001,-79.340923,Subway,43.72432189860479,-79.33685838010095,Sandwich Place
253,North York,43.72589970000001,-79.340923,Harvey's,43.726618141963044,-79.34099700109225,Fast Food Restaurant
254,North York,43.72589970000001,-79.340923,Delimark Cafe,43.72753609649164,-79.33954737355866,Coffee Shop
255,North York,43.72589970000001,-79.340923,Just Hockey,43.72700002138394,-79.34250711829844,Sporting Goods Shop
256,East York,43.69534390000001,-79.3183887,East York Memorial Arena,43.69722441688202,-79.31539709142582,Skating Rink
257,East York,43.69534390000001,-79.3183887,East York Curling Club,43.69682672948465,-79.31365836861947,Curling Ice
258,East York,43.69534390000001,-79.3183887,The Beer Store,43.6937312,-79.3167591,Beer Store
259,East York,43.69534390000001,-79.3183887,Shoppers Drug Mart,43.699244,-79.318939,Pharmacy
260,East York,43.69534390000001,-79.3183887,Stan Wadlow Park,43.697835820584395,-79.31430328766514,Park
261,East York,43.69534390000001,-79.3183887,Thai Wok,43.692789,-79.315951,Asian Restaurant
262,East York,43.69534390000001,-79.3183887,East York Memorial Arena,43.697623791570656,-79.31514515513003,Athletics & Sports
263,East York,43.69534390000001,-79.3183887,New Star Video,43.692565,-79.315937,Video Store
264,East York,43.69534390000001,-79.3183887,Beauty Boutique by Shoppers Drug Mart,43.699232,-79.319319,Cosmetics Shop
265,Downtown Toronto,43.6514939,-79.3754179,Gyu-Kaku Japanese BBQ,43.651422275497914,-79.37504693687086,Japanese Restaurant
266,Downtown Toronto,43.6514939,-79.3754179,Terroni,43.650927,-79.375602,Italian Restaurant
267,Downtown Toronto,43.6514939,-79.3754179,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
268,Downtown Toronto,43.6514939,-79.3754179,GEORGE Restaurant,43.65334645635036,-79.3744449051126,Restaurant
269,Downtown Toronto,43.6514939,-79.3754179,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
270,Downtown Toronto,43.6514939,-79.3754179,Pearl Diver,43.651481290733734,-79.37359954211877,Gastropub
271,Downtown Toronto,43.6514939,-79.3754179,Fahrenheit Coffee,43.65238358726612,-79.37271903848271,Coffee Shop
272,Downtown Toronto,43.6514939,-79.3754179,Triple A Bar (AAA),43.65165840099557,-79.3727201723461,BBQ Joint
273,Downtown Toronto,43.6514939,-79.3754179,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
274,Downtown Toronto,43.6514939,-79.3754179,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop
275,Downtown Toronto,43.6514939,-79.3754179,Mystic Muffin,43.652483550499326,-79.37265472845176,Middle Eastern Restaurant
276,Downtown Toronto,43.6514939,-79.3754179,Versus Coffee,43.65121343781903,-79.37523564828548,Coffee Shop
277,Downtown Toronto,43.6514939,-79.3754179,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
278,Downtown Toronto,43.6514939,-79.3754179,NAMI,43.650853361785124,-79.37588746641697,Japanese Restaurant
279,Downtown Toronto,43.6514939,-79.3754179,Dineen Coffee,43.650497,-79.378765,Café
280,Downtown Toronto,43.6514939,-79.3754179,The Carbon Bar,43.65336708689279,-79.37496515174824,Restaurant
281,Downtown Toronto,43.6514939,-79.3754179,Cambridge Suites Toronto,43.65183649475983,-79.37810738045548,Hotel
282,Downtown Toronto,43.6514939,-79.3754179,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
283,Downtown Toronto,43.6514939,-79.3754179,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
284,Downtown Toronto,43.6514939,-79.3754179,The Poké Box,43.65046931503178,-79.37631703952829,Poke Place
285,Downtown Toronto,43.6514939,-79.3754179,St James Anglican Cathedral,43.650109744784004,-79.37429172248066,Church
286,Downtown Toronto,43.6514939,-79.3754179,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
287,Downtown Toronto,43.6514939,-79.3754179,HI-Toronto Hostel,43.650623213878255,-79.37519039641123,Hostel
288,Downtown Toronto,43.6514939,-79.3754179,La Bettola Di Terroni,43.65199330592565,-79.37805579614488,Italian Restaurant
289,Downtown Toronto,43.6514939,-79.3754179,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
290,Downtown Toronto,43.6514939,-79.3754179,The George Street Diner,43.65297,-79.371467,Diner
291,Downtown Toronto,43.6514939,-79.3754179,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
292,Downtown Toronto,43.6514939,-79.3754179,Vintage Conservatory,43.6522291429876,-79.37348666333094,Speakeasy
293,Downtown Toronto,43.6514939,-79.3754179,The Poet Cafe,43.65063683072023,-79.37127573699792,Café
294,Downtown Toronto,43.6514939,-79.3754179,Starbucks,43.650159,-79.377793,Coffee Shop
295,Downtown Toronto,43.6514939,-79.3754179,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant
296,Downtown Toronto,43.6514939,-79.3754179,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
297,Downtown Toronto,43.6514939,-79.3754179,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
298,Downtown Toronto,43.6514939,-79.3754179,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
299,Downtown Toronto,43.6514939,-79.3754179,The Joint - Hogtown Smoke,43.649149979382656,-79.3746782955818,BBQ Joint
300,Downtown Toronto,43.6514939,-79.3754179,Sud Forno,43.65093965733832,-79.37904545824371,Bakery
301,Downtown Toronto,43.6514939,-79.3754179,Pizzaiolo,43.65020573236071,-79.37618378615609,Pizza Place
302,Downtown Toronto,43.6514939,-79.3754179,Downtown Camera,43.653107,-79.37512,Camera Store
303,Downtown Toronto,43.6514939,-79.3754179,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market
304,Downtown Toronto,43.6514939,-79.3754179,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
305,Downtown Toronto,43.6514939,-79.3754179,Berczy Park,43.64804835388851,-79.3751722909452,Park
306,Downtown Toronto,43.6514939,-79.3754179,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
307,Downtown Toronto,43.6514939,-79.3754179,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market
308,Downtown Toronto,43.6514939,-79.3754179,The Reservoir Lounge,43.64851659851552,-79.37455623391588,Jazz Club
309,Downtown Toronto,43.6514939,-79.3754179,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
310,Downtown Toronto,43.6514939,-79.3754179,Leña,43.651722,-79.379205,Latin American Restaurant
311,Downtown Toronto,43.6514939,-79.3754179,Café Plenty,43.6491179354577,-79.37831288380438,Café
312,Downtown Toronto,43.6514939,-79.3754179,St. James Park,43.6504248002309,-79.3723109702051,Park
313,Downtown Toronto,43.6514939,-79.3754179,HomeSense,43.6531866401305,-79.3792368471621,Furniture / Home Store
314,Downtown Toronto,43.6514939,-79.3754179,Sunset Grill,43.65166162378037,-79.3790751303271,Breakfast Spot
315,Downtown Toronto,43.6514939,-79.3754179,C'est What,43.64842583928427,-79.37343925237656,Beer Bar
316,Downtown Toronto,43.6514939,-79.3754179,Bombay Palace,43.65117354457489,-79.37213984452025,Indian Restaurant
317,Downtown Toronto,43.6514939,-79.3754179,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
318,Downtown Toronto,43.6514939,-79.3754179,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
319,Downtown Toronto,43.6514939,-79.3754179,Stonemill Bread,43.648668221542096,-79.37160962302049,Bakery
320,Downtown Toronto,43.6514939,-79.3754179,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
321,Downtown Toronto,43.6514939,-79.3754179,Le Petit Déjeuner,43.650822486200305,-79.37043860004992,Breakfast Spot
322,Downtown Toronto,43.6514939,-79.3754179,Starbucks,43.649328,-79.378339,Coffee Shop
323,Downtown Toronto,43.6514939,-79.3754179,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
324,Downtown Toronto,43.6514939,-79.3754179,Market Street Catch,43.64850142396483,-79.3718080237409,Seafood Restaurant
325,Downtown Toronto,43.6514939,-79.3754179,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
326,Downtown Toronto,43.6514939,-79.3754179,Indigo,43.65351471121164,-79.38069591056922,Bookstore
327,Downtown Toronto,43.6514939,-79.3754179,Topshop,43.65225092432807,-79.3802210071282,Women's Store
328,Downtown Toronto,43.6514939,-79.3754179,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
329,Downtown Toronto,43.6514939,-79.3754179,Imagine Cinemas Market Square,43.64964574271603,-79.37244562498488,Movie Theater
330,Downtown Toronto,43.6514939,-79.3754179,Bulk Barn,43.64999368528393,-79.37009943145777,Grocery Store
331,Downtown Toronto,43.6514939,-79.3754179,Carousel Bakery,43.6487072781773,-79.37158005127563,Bakery
332,Downtown Toronto,43.6514939,-79.3754179,SEPHORA,43.653688,-79.38012,Cosmetics Shop
333,Downtown Toronto,43.6514939,-79.3754179,Buster's Sea Cove,43.6484950904393,-79.37146231793892,Seafood Restaurant
334,Downtown Toronto,43.6514939,-79.3754179,CF Toronto Eaton Centre,43.65359376340117,-79.38061140153864,Shopping Mall
335,Downtown Toronto,43.6514939,-79.3754179,The Works Gourmet Burger Bistro,43.648742,-79.374142,Restaurant
336,Downtown Toronto,43.6514939,-79.3754179,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
337,Downtown Toronto,43.6514939,-79.3754179,Seafront Fish Market,43.6484785341064,-79.37148942972523,Fish Market
338,Downtown Toronto,43.6514939,-79.3754179,Schnitzel Queen,43.65423906004429,-79.37053284604036,German Restaurant
339,Downtown Toronto,43.6514939,-79.3754179,LUSH,43.653557,-79.3804,Cosmetics Shop
340,Downtown Toronto,43.6514939,-79.3754179,Paddington's Pump,43.649035,-79.371899,Diner
341,Downtown Toronto,43.6514939,-79.3754179,Balzac's Coffee,43.64845650131932,-79.37178993724407,Café
342,Downtown Toronto,43.6514939,-79.3754179,Apple Eaton Centre,43.652823,-79.380615,Electronics Store
343,Downtown Toronto,43.6514939,-79.3754179,Roots,43.65361341708363,-79.38024401664734,Clothing Store
344,Downtown Toronto,43.6514939,-79.3754179,Saks Food Hall by Pusateri's,43.6522693929052,-79.37979282493797,Food & Drink Shop
345,Downtown Toronto,43.6514939,-79.3754179,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
346,Downtown Toronto,43.6514939,-79.3754179,Starbucks,43.648738309887705,-79.37251925468443,Coffee Shop
347,Downtown Toronto,43.6514939,-79.3754179,True True Diner,43.65059045161207,-79.37146736526827,Diner
348,Downtown Toronto,43.6514939,-79.3754179,Victoria's Secret,43.65320588119187,-79.38052200729167,Lingerie Store
349,Downtown Toronto,43.6514939,-79.3754179,Bannock,43.652101173138405,-79.38117828399939,Restaurant
350,Downtown Toronto,43.6514939,-79.3754179,St. Urbain Bagel,43.64861083503254,-79.37149723554923,Bagel Shop
351,Downtown Toronto,43.6514939,-79.3754179,Abercrombie & Fitch,43.65291548392747,-79.38049525090148,Clothing Store
352,Downtown Toronto,43.6514939,-79.3754179,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
353,Downtown Toronto,43.6514939,-79.3754179,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
354,Downtown Toronto,43.6514939,-79.3754179,Bay Adelaide Centre,43.650878539102386,-79.38000310739676,Office
355,Downtown Toronto,43.6514939,-79.3754179,Winners,43.6477479,-79.3745508,Department Store
356,Downtown Toronto,43.6514939,-79.3754179,CC Lounge,43.64791735425827,-79.37451991085871,Cocktail Bar
357,Downtown Toronto,43.6514939,-79.3754179,Goose Island Brewhouse,43.64732926809359,-79.37354117631912,Beer Bar
358,Downtown Toronto,43.6514939,-79.3754179,Loaded Pierogi,43.647965,-79.373427,Comfort Food Restaurant
359,Downtown Toronto,43.6514939,-79.3754179,lululemon athletica,43.653394,-79.380722,Sporting Goods Shop
360,Downtown Toronto,43.6514939,-79.3754179,Eaton Centre Fountain,43.65366112275937,-79.37978736281504,Plaza
361,Downtown Toronto,43.6514939,-79.3754179,John Allans,43.651446635211904,-79.38135389611388,Salon / Barbershop
362,Downtown Toronto,43.6514939,-79.3754179,Victoria's Secret PINK,43.65335746417248,-79.3806734813237,Lingerie Store
363,Downtown Toronto,43.6514939,-79.3754179,Carnicero's,43.64881585146593,-79.37163857542666,Butcher
364,Downtown Toronto,43.6514939,-79.3754179,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
365,York,43.6937813,-79.42819140000002,Cedarvale Park,43.692534923091934,-79.42870527613704,Field
366,York,43.6937813,-79.42819140000002,Cedarvale Tennis Courts,43.69274437001002,-79.43224439966453,Tennis Court
367,York,43.6937813,-79.42819140000002,Phil White Arena,43.69130271699826,-79.43176051142332,Hockey Arena
368,York,43.6937813,-79.42819140000002,Cedarvale Ravine,43.690188230007266,-79.42610580222994,Trail
369,Etobicoke,43.6435152,-79.57720079999999,LCBO,43.642098691959625,-79.5765915607928,Liquor Store
370,Etobicoke,43.6435152,-79.57720079999999,Starbucks,43.641312,-79.576924,Coffee Shop
371,Etobicoke,43.6435152,-79.57720079999999,The Beer Store,43.6413126,-79.5769248,Beer Store
372,Etobicoke,43.6435152,-79.57720079999999,Shoppers Drug Mart,43.641312,-79.576924,Pharmacy
373,Etobicoke,43.6435152,-79.57720079999999,Pizza Hut,43.64184465713319,-79.5765560607079,Pizza Place
374,Etobicoke,43.6435152,-79.57720079999999,Cafe Sympatico,43.641820470953256,-79.57672066335874,Café
375,Etobicoke,43.6435152,-79.57720079999999,Hasty Market,43.641870640831144,-79.5763695106309,Convenience Store
376,Etobicoke,43.6435152,-79.57720079999999,Pet Valu,43.64166745232465,-79.57704986776474,Pet Store
377,Scarborough,43.7635726,-79.1887115,Swiss Chalet Rotisserie & Grill,43.76769708292701,-79.1899135003439,Pizza Place
378,Scarborough,43.7635726,-79.1887115,G & G Electronics,43.765309,-79.191537,Electronics Store
379,Scarborough,43.7635726,-79.1887115,Marina Spa,43.766,-79.191,Spa
380,Scarborough,43.7635726,-79.1887115,Big Bite Burrito,43.766299084470795,-79.19071980583941,Mexican Restaurant
381,Scarborough,43.7635726,-79.1887115,Enterprise Rent-A-Car,43.7640757,-79.1934057,Rental Car Location
382,Scarborough,43.7635726,-79.1887115,Woburn Medical Centre,43.766631153138455,-79.19228553771973,Medical Center
383,Scarborough,43.7635726,-79.1887115,Lawrence Ave E & Kingston Rd,43.767704,-79.18949,Intersection
384,Scarborough,43.7635726,-79.1887115,Eggsmart,43.7678,-79.190466,Breakfast Spot
385,East Toronto,43.67635739999999,-79.2930312,Glen Manor Ravine,43.67682094413784,-79.29394208780985,Trail
386,East Toronto,43.67635739999999,-79.2930312,The Big Carrot Natural Food Market,43.678879,-79.297734,Health Food Store
387,East Toronto,43.67635739999999,-79.2930312,Grover Pub and Grub,43.679181434941015,-79.29721535878515,Pub
388,East Toronto,43.67635739999999,-79.2930312,Upper Beaches,43.68056321147582,-79.2928688743688,Neighborhood
389,East Toronto,43.67635739999999,-79.2930312,Seaspray Restaurant,43.678887885937094,-79.29816674246032,Asian Restaurant
390,Downtown Toronto,43.6447708,-79.3733064,The Keg Steakhouse + Bar,43.64667637593993,-79.37482154865866,Steakhouse
391,Downtown Toronto,43.6447708,-79.3733064,LCBO,43.64294379917171,-79.37243989044406,Liquor Store
392,Downtown Toronto,43.6447708,-79.3733064,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
393,Downtown Toronto,43.6447708,-79.3733064,Meridian Hall,43.646292124205594,-79.37602179505662,Concert Hall
394,Downtown Toronto,43.6447708,-79.3733064,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
395,Downtown Toronto,43.6447708,-79.3733064,Berczy Park,43.64804835388851,-79.3751722909452,Park
396,Downtown Toronto,43.6447708,-79.3733064,DAVIDsTEA,43.646657736285796,-79.37764102856944,Tea Room
397,Downtown Toronto,43.6447708,-79.3733064,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
398,Downtown Toronto,43.6447708,-79.3733064,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
399,Downtown Toronto,43.6447708,-79.3733064,Goose Island Brewhouse,43.64732926809359,-79.37354117631912,Beer Bar
400,Downtown Toronto,43.6447708,-79.3733064,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market
401,Downtown Toronto,43.6447708,-79.3733064,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
402,Downtown Toronto,43.6447708,-79.3733064,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market
403,Downtown Toronto,43.6447708,-79.3733064,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
404,Downtown Toronto,43.6447708,-79.3733064,Eggspectation,43.646526,-79.375134,Breakfast Spot
405,Downtown Toronto,43.6447708,-79.3733064,Market Street Catch,43.64850142396483,-79.3718080237409,Seafood Restaurant
406,Downtown Toronto,43.6447708,-79.3733064,C'est What,43.64842583928427,-79.37343925237656,Beer Bar
407,Downtown Toronto,43.6447708,-79.3733064,Stonemill Bread,43.648668221542096,-79.37160962302049,Bakery
408,Downtown Toronto,43.6447708,-79.3733064,Buster's Sea Cove,43.6484950904393,-79.37146231793892,Seafood Restaurant
409,Downtown Toronto,43.6447708,-79.3733064,Starbucks,43.644525,-79.36856,Coffee Shop
410,Downtown Toronto,43.6447708,-79.3733064,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
411,Downtown Toronto,43.6447708,-79.3733064,Seafront Fish Market,43.6484785341064,-79.37148942972523,Fish Market
